site,time,Abies,Alnus,Amaranthaceae,Apiaceae,Artemisia,Asteraceae,Brassicaceae,Camassia,Caprifoliaceae,Caryophyllaceae,Cupressaceae,Ericaceae,Fabaceae,Gentianaceae,Lysichiton,Malvaceae,Myrica,Onagraceae,Picea,Pinus,Poaceae,Polemoniaceae,Polygonaceae,Ranunculaceae,Rosaceae,Rubiaceae,Salix,Sanguisorba,Tsuga heterophylla,Tsuga mertensiana
kalaloch362,58767,0.069565217,0.052173913,0,0.069565217,0,0.086956522,0.017391304,0,0,0,0,0.008695652,0,0,0.043478261,0,0,0,0.191304348,0.113043478,0.07826087,0,0.043478261,0.008695652,0,0,0,0,0.156521739,0.060869565
kalaloch363,58908,0.061946903,0.07079646,0,0.07079646,0,0.097345133,0.008849558,0,0,0,0,0.008849558,0,0,0.053097345,0,0,0,0.17699115,0.115044248,0.10619469,0,0.008849558,0.008849558,0,0,0,0.008849558,0.14159292,0.061946903
kalaloch364,59009,0.055045872,0.055045872,0,0.064220183,0,0.100917431,0.009174312,0,0,0,0,0.018348624,0,0,0.055045872,0,0.009174312,0,0.165137615,0.128440367,0.128440367,0,0.009174312,0,0,0,0,0.009174312,0.128440367,0.064220183
kalaloch365,59110,0.053097345,0.026548673,0.017699115,0.03539823,0.017699115,0.07079646,0.017699115,0,0,0,0,0.017699115,0,0,0.061946903,0.008849558,0.008849558,0,0.123893805,0.132743363,0.274336283,0,0.008849558,0,0,0,0,0.008849558,0.079646018,0.03539823
kalaloch366,59271,0.072164948,0.010309278,0.020618557,0.030927835,0,0.041237113,0.020618557,0,0,0,0,0.020618557,0,0,0.030927835,0.010309278,0.010309278,0,0.103092784,0.175257732,0.298969072,0,0.010309278,0,0,0,0,0.020618557,0.103092784,0.020618557
kalaloch367,59391,0.069767442,0.011627907,0,0,0.023255814,0.034883721,0,0,0,0,0,0.023255814,0,0,0.023255814,0.011627907,0.011627907,0,0.093023256,0.255813953,0.279069767,0,0.011627907,0,0,0.023255814,0,0.011627907,0.093023256,0.023255814
kalaloch368,59511,0.076923077,0.012820513,0,0,0,0.038461538,0,0,0,0,0,0.025641026,0,0,0.025641026,0.012820513,0,0,0.102564103,0.333333333,0.205128205,0,0.012820513,0,0,0.025641026,0,0.012820513,0.08974359,0.025641026
kalaloch369,59651,0.068493151,0.01369863,0.01369863,0,0,0.02739726,0,0,0,0,0,0.02739726,0.01369863,0,0.02739726,0,0,0,0.095890411,0.287671233,0.260273973,0,0.01369863,0,0,0.02739726,0,0.01369863,0.082191781,0.02739726
kalaloch370,59752,0.064102564,0.012820513,0.025641026,0.012820513,0,0.038461538,0,0,0,0,0,0,0.012820513,0,0.025641026,0.012820513,0,0,0.08974359,0.243589744,0.307692308,0,0.012820513,0,0,0.025641026,0,0.012820513,0.076923077,0.025641026
kalaloch371,59873,0.086419753,0.012345679,0.024691358,0.024691358,0.024691358,0.049382716,0.012345679,0,0,0,0,0,0.012345679,0,0.024691358,0.012345679,0.012345679,0,0.111111111,0.234567901,0.222222222,0,0.012345679,0,0,0.024691358,0,0.012345679,0.061728395,0.024691358
kalaloch372,60015,0.093333333,0.013333333,0,0.026666667,0.04,0.066666667,0.013333333,0,0,0,0,0,0,0,0.026666667,0.013333333,0.026666667,0,0.106666667,0.24,0.186666667,0,0.013333333,0,0,0.026666667,0,0.013333333,0.066666667,0.026666667
kalaloch373,60136,0.094594595,0.013513514,0,0.027027027,0.040540541,0.067567568,0.013513514,0,0,0,0,0,0,0,0.027027027,0,0.013513514,0,0.081081081,0.216216216,0.22972973,0,0.013513514,0.027027027,0,0.027027027,0,0.013513514,0.067567568,0.027027027
kalaloch374,60257,0.102564103,0.012820513,0,0.025641026,0.038461538,0.076923077,0.012820513,0,0,0,0,0.012820513,0,0,0.025641026,0,0.012820513,0,0.076923077,0.153846154,0.256410256,0,0.012820513,0.025641026,0,0.025641026,0,0.012820513,0.08974359,0.025641026
kalaloch375,60397,0.119047619,0.023809524,0.023809524,0.023809524,0,0.083333333,0.011904762,0,0,0,0,0.011904762,0,0,0.035714286,0,0,0,0.083333333,0.130952381,0.238095238,0,0.011904762,0.023809524,0.011904762,0.023809524,0,0.011904762,0.107142857,0.023809524
kalaloch376,60497,0.123595506,0.011235955,0.02247191,0.02247191,0,0.056179775,0.011235955,0,0,0,0,0.011235955,0,0,0.06741573,0,0,0,0.08988764,0.146067416,0.191011236,0,0.011235955,0.02247191,0.011235955,0.02247191,0,0.011235955,0.146067416,0.02247191
kalaloch377,60617,0.117647059,0.011764706,0.011764706,0.023529412,0.035294118,0.035294118,0.011764706,0,0,0,0,0.011764706,0,0,0.047058824,0,0,0,0.094117647,0.164705882,0.164705882,0,0.011764706,0.023529412,0.023529412,0.023529412,0,0.011764706,0.152941176,0.023529412
kalaloch378,60736,0.076923077,0.015384615,0.015384615,0.030769231,0.046153846,0.030769231,0.015384615,0,0,0,0,0,0,0,0.030769231,0,0,0,0.076923077,0.2,0.246153846,0,0.015384615,0,0,0.030769231,0,0.015384615,0.123076923,0.030769231
kalaloch379,60856,0.081081081,0.027027027,0,0.027027027,0.040540541,0.027027027,0.013513514,0,0,0,0,0,0,0,0.027027027,0.013513514,0.013513514,0,0.094594595,0.162162162,0.283783784,0,0.013513514,0,0,0.027027027,0,0.013513514,0.108108108,0.027027027
kalaloch380,60976,0.084337349,0.024096386,0,0.024096386,0,0.048192771,0.012048193,0,0,0,0,0,0,0,0.048192771,0.012048193,0.012048193,0,0.096385542,0.144578313,0.301204819,0,0.012048193,0,0,0.024096386,0,0.024096386,0.108433735,0.024096386
kalaloch381,61136,0.063829787,0.021276596,0,0.021276596,0,0.063829787,0.010638298,0,0,0,0,0,0,0,0.074468085,0.010638298,0.010638298,0,0.117021277,0.127659574,0.223404255,0,0.010638298,0,0,0.021276596,0,0.063829787,0.138297872,0.021276596
kalaloch382,61216,0.08,0.02,0,0.02,0,0.06,0.01,0,0,0,0,0.01,0,0,0.05,0,0.01,0,0.14,0.14,0.16,0,0.01,0,0,0.02,0,0.07,0.18,0.02
kalaloch383,61359,0.137254902,0.019607843,0,0.019607843,0,0.029411765,0.009803922,0,0,0,0,0.009803922,0,0,0.019607843,0,0.009803922,0,0.166666667,0.156862745,0.098039216,0,0.009803922,0.009803922,0,0.019607843,0,0.029411765,0.235294118,0.019607843
kalaloch384,61481,0.125,0.025,0,0.025,0.0375,0.0375,0.0125,0,0,0,0,0.025,0,0,0.025,0.0125,0,0,0.1125,0.1375,0.125,0,0.0125,0.0125,0,0.025,0,0.05,0.175,0.025
kalaloch385,61603,0.090909091,0.025974026,0,0.025974026,0.038961039,0.038961039,0.012987013,0,0,0,0,0.025974026,0,0,0.038961039,0.012987013,0,0,0.077922078,0.116883117,0.194805195,0,0.012987013,0.012987013,0,0.025974026,0.012987013,0.064935065,0.142857143,0.025974026
kalaloch386,61726,0.037974684,0.025316456,0,0.025316456,0.037974684,0.037974684,0.012658228,0,0,0,0,0.025316456,0,0,0.063291139,0.012658228,0,0,0.063291139,0.139240506,0.303797468,0,0.012658228,0.012658228,0,0.025316456,0.012658228,0.025316456,0.101265823,0.025316456
kalaloch387,61868,0.058823529,0.023529412,0,0.023529412,0.035294118,0.035294118,0.011764706,0,0,0,0,0.023529412,0,0,0.035294118,0.011764706,0.011764706,0,0.094117647,0.129411765,0.317647059,0,0.011764706,0,0,0.023529412,0.011764706,0.011764706,0.105882353,0.023529412
kalaloch388,61970,0.078947368,0.026315789,0,0.026315789,0,0.039473684,0.013157895,0,0,0,0,0.026315789,0,0,0.065789474,0.013157895,0.013157895,0,0.118421053,0.144736842,0.223684211,0,0.013157895,0,0,0.026315789,0.013157895,0.013157895,0.118421053,0.026315789
kalaloch389,62092,0.039473684,0.013157895,0,0.026315789,0,0.039473684,0.013157895,0,0,0,0,0.013157895,0,0,0.118421053,0.026315789,0.013157895,0,0.118421053,0.105263158,0.223684211,0,0.013157895,0,0,0.026315789,0.013157895,0.052631579,0.118421053,0.026315789
kalaloch390,62236,0.013888889,0.027777778,0,0.027777778,0,0.041666667,0.013888889,0,0,0,0,0.013888889,0,0,0.111111111,0.027777778,0.013888889,0,0.111111111,0.083333333,0.263888889,0,0.013888889,0,0,0.027777778,0.013888889,0.055555556,0.111111111,0.027777778
kalaloch391,62359,0.029411765,0.029411765,0,0.044117647,0,0.044117647,0.014705882,0,0,0,0,0.014705882,0,0,0.102941176,0,0.029411765,0,0.132352941,0.088235294,0.235294118,0,0.014705882,0,0,0.029411765,0.014705882,0.029411765,0.117647059,0.029411765
kalaloch392,62503,0.075757576,0,0,0.075757576,0,0.045454545,0.015151515,0,0,0,0,0.015151515,0,0,0.060606061,0,0.045454545,0,0.151515152,0.106060606,0.196969697,0,0.015151515,0,0,0,0.015151515,0.015151515,0.136363636,0.03030303
kalaloch393,62564,0.076923077,0,0,0.102564103,0,0.038461538,0.012820513,0,0,0,0,0.012820513,0,0,0.08974359,0,0.08974359,0,0.141025641,0.08974359,0.141025641,0,0.012820513,0,0,0,0.012820513,0.012820513,0.141025641,0.025641026
kalaloch394,62708,0.050505051,0,0,0.101010101,0,0.080808081,0.01010101,0,0,0,0,0.01010101,0,0,0.151515152,0.02020202,0.050505051,0,0.151515152,0.080808081,0.111111111,0,0.01010101,0,0,0,0.01010101,0,0.141414141,0.02020202
kalaloch395,62851,0.047058824,0.011764706,0,0.070588235,0,0.105882353,0.011764706,0,0,0,0,0.011764706,0,0,0.129411765,0.023529412,0.023529412,0,0.141176471,0.082352941,0.141176471,0,0.011764706,0.011764706,0,0,0,0,0.152941176,0.023529412
kalaloch396,62993,0.054794521,0.01369863,0,0.068493151,0,0.054794521,0.01369863,0,0,0,0,0.01369863,0,0,0.109589041,0.02739726,0.02739726,0,0.150684932,0.082191781,0.205479452,0,0.01369863,0.01369863,0,0,0,0,0.123287671,0.02739726
kalaloch397,63114,0.077922078,0.012987013,0,0.051948052,0,0.077922078,0.012987013,0,0,0,0,0,0,0,0.064935065,0.025974026,0.025974026,0,0.155844156,0.064935065,0.181818182,0,0.012987013,0.012987013,0,0.025974026,0,0,0.168831169,0.025974026
kalaloch398,63236,0.126315789,0.010526316,0,0.052631579,0,0.073684211,0.010526316,0,0,0,0,0,0,0,0.052631579,0,0.021052632,0,0.157894737,0.063157895,0.073684211,0,0.010526316,0.010526316,0,0.021052632,0,0,0.294736842,0.021052632
kalaloch399,63357,0.103703704,0.007407407,0,0.02962963,0,0.037037037,0.007407407,0,0,0,0,0,0,0,0.051851852,0,0.044444444,0,0.140740741,0.111111111,0.051851852,0,0.007407407,0.007407407,0,0.014814815,0,0,0.37037037,0.014814815
kalaloch400,63459,0.116504854,0,0,0.029126214,0,0.019417476,0.009708738,0,0,0,0,0.009708738,0,0,0.077669903,0,0.048543689,0,0.174757282,0.048543689,0.077669903,0,0.009708738,0.009708738,0,0.019417476,0,0.009708738,0.32038835,0.019417476
kalaloch401,63601,0.1125,0.0125,0,0.05,0,0.025,0.0125,0,0,0,0,0.0125,0,0,0.1,0,0.0375,0,0.2125,0.0125,0.1,0,0.0125,0.0125,0,0.025,0,0.0125,0.225,0.025
kalaloch402,63742,0.1,0.0125,0,0.0625,0,0.025,0.0125,0,0,0,0,0.0125,0,0,0.0625,0,0,0,0.25,0,0.0875,0,0.0125,0.0125,0,0.025,0,0.0125,0.2875,0.025
kalaloch403,63861,0.115942029,0.014492754,0,0.043478261,0,0.028985507,0.014492754,0,0,0,0,0.014492754,0,0,0.072463768,0,0,0,0.260869565,0,0.072463768,0,0.014492754,0.014492754,0,0,0,0.014492754,0.289855072,0.028985507
kalaloch404,63981,0.067567568,0.013513514,0,0.081081081,0,0.027027027,0.013513514,0,0,0,0,0.027027027,0,0,0.081081081,0,0.027027027,0,0.216216216,0,0.148648649,0,0.013513514,0.013513514,0,0,0,0.027027027,0.216216216,0.027027027
kalaloch405,64100,0.041666667,0.010416667,0,0.104166667,0,0.03125,0.010416667,0,0,0,0,0.020833333,0,0,0.15625,0,0.020833333,0,0.208333333,0,0.145833333,0,0.010416667,0.010416667,0,0.020833333,0,0.010416667,0.177083333,0.020833333
kalaloch406,64202,0.038834951,0,0,0.097087379,0,0.038834951,0.009708738,0,0,0,0,0.019417476,0,0,0.213592233,0,0.019417476,0,0.203883495,0.029126214,0.097087379,0,0.009708738,0.009708738,0,0.019417476,0,0.009708738,0.165048544,0.019417476
kalaloch407,64344,0.078947368,0.00877193,0,0.087719298,0,0.052631579,0.00877193,0.00877193,0,0.01754386,0,0.01754386,0,0,0.140350877,0,0.01754386,0,0.192982456,0.052631579,0.105263158,0,0.00877193,0.00877193,0,0.01754386,0,0.00877193,0.149122807,0.01754386
kalaloch408,64486,0.09009009,0.009009009,0,0.072072072,0,0.045045045,0.009009009,0.009009009,0,0.018018018,0,0.018018018,0,0,0.108108108,0,0.018018018,0,0.198198198,0.072072072,0.108108108,0,0.054054054,0.009009009,0,0,0,0.009009009,0.117117117,0.036036036
kalaloch409,64586,0.086956522,0.008695652,0,0.052173913,0,0.060869565,0.017391304,0.008695652,0,0.017391304,0,0.017391304,0,0,0.086956522,0,0.017391304,0,0.182608696,0.086956522,0.095652174,0,0.113043478,0,0,0,0,0.008695652,0.095652174,0.043478261
kalaloch410,64707,0.088235294,0.009803922,0,0.058823529,0.019607843,0.058823529,0.009803922,0.009803922,0,0,0,0.019607843,0,0,0.039215686,0,0.019607843,0,0.176470588,0.12745098,0.088235294,0,0.12745098,0,0,0.019607843,0,0.009803922,0.078431373,0.039215686
kalaloch411,64847,0.053191489,0.010638298,0,0.053191489,0.021276596,0.063829787,0.010638298,0,0,0,0,0.010638298,0,0,0.021276596,0,0.021276596,0,0.223404255,0.127659574,0.095744681,0,0.117021277,0,0,0.021276596,0,0.010638298,0.117021277,0.021276596
kalaloch412,64968,0.023255814,0.011627907,0,0.069767442,0.023255814,0.023255814,0.011627907,0,0,0,0,0.011627907,0,0,0.023255814,0,0.023255814,0,0.279069767,0.11627907,0.11627907,0,0.069767442,0,0,0.023255814,0,0.011627907,0.139534884,0.023255814
kalaloch413,65070,0.022222222,0.011111111,0,0.088888889,0.022222222,0.022222222,0.011111111,0,0.011111111,0,0,0.022222222,0,0,0,0,0.033333333,0,0.355555556,0.144444444,0.1,0,0,0,0,0,0,0.011111111,0.122222222,0.022222222
kalaloch414,65213,0.020408163,0.010204082,0,0.051020408,0,0.020408163,0,0,0.010204082,0,0,0.06122449,0,0,0.020408163,0,0.112244898,0,0.37755102,0.153061224,0.081632653,0,0,0,0,0,0,0,0.081632653,0
kalaloch415,65335,0,0,0,0.036144578,0,0.024096386,0,0,0.012048193,0,0,0.048192771,0,0,0.024096386,0,0.084337349,0,0.337349398,0.240963855,0.108433735,0,0,0,0,0,0,0,0.084337349,0
kalaloch416,65459,0,0,0,0.013157895,0.026315789,0.039473684,0,0,0,0,0,0,0,0,0.026315789,0,0.026315789,0,0.276315789,0.315789474,0.157894737,0,0,0,0,0.026315789,0,0,0.078947368,0.013157895
kalaloch417,65603,0,0,0,0,0.025641026,0.076923077,0,0,0,0,0,0,0,0,0.025641026,0,0.025641026,0,0.166666667,0.358974359,0.192307692,0,0,0.012820513,0,0.025641026,0,0.012820513,0.064102564,0.012820513
kalaloch418,65705,0.013157895,0.013157895,0,0.013157895,0.026315789,0.078947368,0.013157895,0,0,0,0,0,0,0,0.026315789,0,0.026315789,0,0.157894737,0.302631579,0.184210526,0,0,0.013157895,0,0.026315789,0,0.013157895,0.078947368,0.013157895
kalaloch419,65826,0.034482759,0.017241379,0,0.017241379,0.034482759,0.068965517,0.017241379,0,0,0,0,0,0,0,0.017241379,0,0.034482759,0,0.172413793,0.310344828,0.172413793,0,0,0.017241379,0,0,0,0,0.086206897,0
kalaloch420,65968,0.022222222,0.022222222,0,0.022222222,0.044444444,0.066666667,0.022222222,0,0,0,0,0,0,0,0.022222222,0,0.044444444,0,0.133333333,0.288888889,0.2,0,0,0.022222222,0,0,0,0.022222222,0.066666667,0
kalaloch421,66089,0.020833333,0.020833333,0,0,0.041666667,0.0625,0.020833333,0,0,0,0.041666667,0,0,0,0.020833333,0,0.041666667,0,0.208333333,0.270833333,0.1875,0,0,0,0,0,0,0.020833333,0.020833333,0.020833333
kalaloch422,66210,0.016393443,0,0,0,0.032786885,0.049180328,0.016393443,0,0,0,0.032786885,0,0,0,0.016393443,0,0.032786885,0,0.180327869,0.37704918,0.163934426,0,0,0,0,0,0,0.016393443,0.049180328,0.016393443
kalaloch423,66373,0.032967033,0.010989011,0,0,0.021978022,0.032967033,0.010989011,0,0,0,0,0,0,0,0.010989011,0,0,0,0.120879121,0.549450549,0.10989011,0,0,0,0,0.021978022,0,0.010989011,0.054945055,0.010989011
kalaloch424,66454,0.0375,0.0125,0,0,0.025,0.0375,0.0125,0,0,0,0.0125,0,0,0,0.0125,0,0,0,0.1375,0.4625,0.125,0,0,0,0,0.025,0,0.0125,0.075,0.0125
kalaloch425,66575,0.032258065,0.016129032,0,0,0.032258065,0.112903226,0.016129032,0,0,0.016129032,0.032258065,0,0,0,0.016129032,0,0,0,0.209677419,0.177419355,0.177419355,0,0,0,0,0.032258065,0,0.016129032,0.112903226,0
kalaloch426,66715,0.029850746,0.014925373,0,0,0,0.119402985,0.014925373,0,0,0.014925373,0.029850746,0.014925373,0,0,0.014925373,0,0,0,0.28358209,0.089552239,0.179104478,0,0,0,0,0,0,0.014925373,0.179104478,0
kalaloch427,66816,0.024691358,0,0,0,0,0.086419753,0.012345679,0,0,0.012345679,0.024691358,0.061728395,0,0,0.024691358,0,0,0,0.283950617,0.061728395,0.172839506,0,0,0,0,0,0,0.012345679,0.222222222,0
kalaloch428,66956,0.019417476,0,0,0.029126214,0,0.029126214,0.009708738,0,0.019417476,0,0.019417476,0.106796117,0,0,0.009708738,0,0,0,0.262135922,0.048543689,0.203883495,0,0,0,0,0,0,0.009708738,0.213592233,0.019417476
kalaloch429,67098,0,0,0,0.055045872,0,0.027522936,0.009174312,0,0.009174312,0.009174312,0,0.100917431,0,0,0.018348624,0,0.100917431,0,0.201834862,0.04587156,0.256880734,0,0,0,0,0,0,0.009174312,0.137614679,0.018348624
kalaloch430,67200,0,0,0,0.070175439,0,0.01754386,0,0,0,0.00877193,0,0.043859649,0,0,0.00877193,0,0.149122807,0,0.140350877,0.035087719,0.412280702,0,0,0,0,0,0,0.00877193,0.087719298,0.01754386
