"","YrBP","Abies","Acacia","Acalypha","Alnus","Alternanthera","Amaranthaceae","Ambrosia","Apiaceae","Asteraceae","Begonia","Bignoniaceae","Brassicaceae","Brosimum","Bursera","Buxus","Byrsonima","Caesalpinia","Casearia","Cassia","Cecropia","Celtis","Connarus","Convolvulaceae","Croton","Dodonaea","Eugenia","Euphorbiaceae","Ficus","Gustavia","Hedyosmum","Hieronyma","Hymenaea","Inga","Iresine","Juglans","Lindernia","Liquidambar","Machaerium","Malpighiaceae","Mandevilla","Melastomataceae","Meliaceae","Moraceae","Myrica","Myrsine","Myrtaceae","Olacaceae","Oxalidaceae","Paullinia","Pinus","Poaceae","Portulacaceae","Protium","Psychotria","Quercus","Sapium","Schinus","Spermacoce","Spondias","Trema","Ulmus","Vitex","Vitis","Zanthoxylum"
"pete35",34000,0,0.00516791050747327,0.000143847525838711,0.00646216677903345,0.00144612435519976,0.00310748208380708,0.0302037706652052,0.000256986782619834,0.0218288279282428,0.0148624443249421,0.000570288645765801,0.00076561701134046,0.000783045756411646,0.00123469490739445,0.00475009755066752,0.00437807386944184,0.0127616855518794,9.48277223804128e-05,0.00201124329152175,0,0.0308956641120351,0.00137715480518252,0.00410251472107986,0.00386234386652544,0.00397478076792946,0.0126371919874969,0.000355806782008966,0.000526016513591803,0.0014648199867087,0.000879938219094537,9.45184073796739e-05,0.00128702039656141,0.00158343247180649,0.00151987658053106,0.00155456041119267,0.00210963477262919,0.00162336674972166,0.00209993651722745,0.000822603882408,0.00105611589783733,0.00559600356510173,0.000911311737287551,0.00583237357772304,0.016164576219331,0.00292019626396374,0.00525727197232376,0,0.00103514328423075,0.000618368701246367,0.284733493975713,0.0829016905474161,0.00386185650943396,0.00258390227605301,1.83179136903296e-06,0.376144225244712,0.00836613008939357,0,0.000902727363505591,0.00733846210663579,0.00127326040043352,0.000618796407172767,0.00260870010616287,0.000559129363712498,0.00511411435889453
"pete36",35000,0,0.00508706784288642,0.000135371837782714,0.00634776451202673,0.00113309777647126,0.00234314846605512,0.0288040540386847,0.000231532416387383,0.0207486608549036,0.0128325742567363,0.000468035622124978,0.000816858013549227,0.000901215579332401,0.00125380504229465,0.00467203465155026,0.00440747429662753,0.0138495483910221,6.19305309669265e-05,0.00222381644745964,0,0.0360144562602313,0.00116807131934044,0.0039887312942241,0.00374317796782657,0.00470729862041098,0.0119511380157612,0.000400339347492196,0.000461164881417929,0.00135149143456154,0.000806600585039355,0.000116232221623226,0.00125379244001953,0.0017300516231687,0.0016274471996189,0.00151866011653293,0.00197345412558171,0.00159408126403279,0.00210688835052761,0.000841225808615968,0.00129794118616543,0.00523063949790298,0.000919435430913304,0.005307887242986,0.0156517458574698,0.00255643828709041,0.00562147075904399,0,0.00104563017900301,0.000651202679213666,0.293106110720723,0.0878817211833215,0.00313372842029416,0.00246269886245859,9.35573342972595e-06,0.365321651048701,0.00835008641806308,0,0.000760773107216041,0.00703652973600552,0.000997190731236953,0.000597256519102974,0.00241874723269242,0.000605645218702721,0.00536381911103664
"pete37",36000,0,0.00515619829931731,0.00010056474819962,0.00616396119356077,0.00104944591803002,0.00227570257818192,0.0260614611489938,0.000190230367876909,0.0199151766271785,0.0109429450675014,0.000389622906904657,0.000809255111684444,0.000998827079741157,0.00124798298009046,0.00439852546728412,0.00427071658172181,0.0141064356332843,4.84829662680389e-05,0.00229154377588193,0,0.0459776893628199,0.000918037205304215,0.00402260852226478,0.00352304688469138,0.0057721317696918,0.0107464427900696,0.000432241992339605,0.000416654745277806,0.00113888414551005,0.000772449558272384,0.000121272849807554,0.00133970532903177,0.00157030359533821,0.00161223147941152,0.00146752584696066,0.00181662127893017,0.00170997654016089,0.00219882603054793,0.000802560250002341,0.00148925151127052,0.00498091901465589,0.000845065818341871,0.00487489961460158,0.0152746306962063,0.00209480930319433,0.00572568468027682,0,0.000950004619106037,0.000742873316248841,0.301332372650562,0.0969797899445511,0.00245717334753659,0.00249286109077288,1.65587749454501e-05,0.347591734764878,0.00844384150895742,0,0.000593962002097712,0.00675898677360629,0.000815277436530159,0.000578090593371604,0.00222057719543373,0.000558611397188691,0.00540573364833354
"pete38",37000,0,0.00525239661525002,6.79528251877089e-05,0.0062178867651579,0.000887046953496338,0.00220384378487775,0.0224680772125485,0.000152267619388407,0.0186389144378917,0.00908769905493783,0.00037621803937489,0.000695695553414867,0.00111157072631072,0.00118521612996584,0.0039771841565182,0.00414452182418783,0.0133397232301297,3.90693119069001e-05,0.00202500868525085,0,0.0568549706250822,0.000824970711932823,0.00391226346520326,0.00303307646247211,0.006902921602159,0.0088827307464009,0.000398284255478507,0.000309649172442206,0.000857460651430846,0.000743067321720534,0.000119393064445946,0.00138822052466833,0.00136917285668392,0.00160023962611908,0.00142870198435374,0.00151960625841334,0.00178755941936619,0.00229394058417968,0.000736392341569996,0.00169576470073973,0.00527175661724978,0.000683303849212595,0.00461924144161351,0.0152295329455436,0.00195397392628665,0.00587828146727709,0,0.000858829379306195,0.00080465382318795,0.307786921355781,0.104504262640997,0.00191012374924315,0.00256205468117727,2.36946910557063e-05,0.335011609838825,0.00860443871262718,0,0.000438090539305454,0.00642905130175072,0.000732354305685427,0.000576673875913085,0.00212130330825919,0.000468076041652394,0.00500309037024247
"pete39",38000,0,0.00484786377655834,3.65612296666698e-05,0.00653721642887625,0.00067765111282018,0.00230785786197363,0.0196381754167695,0.000116710999740238,0.0171889207380486,0.00759480737469733,0.000470218729430101,0.000608917811978737,0.00102997932045347,0.00104394540238981,0.00375500423361876,0.00363848769751649,0.0118107462608288,3.02699723260755e-05,0.00171486134157768,0,0.0672893646570493,0.000780084741137943,0.00395050660028203,0.00247742769433441,0.00741692700486126,0.00679449049530109,0.000356107904843633,0.000265455928259317,0.000649484106799269,0.000654635881576384,0.000124891253165849,0.00138918914711803,0.00117521679497361,0.00157511174299339,0.00141038940041376,0.00114823620663135,0.0017129545775343,0.00243151203951165,0.000657844226809288,0.00196549833122431,0.00603490313987253,0.000599280748986465,0.00457007015770333,0.0155212301607091,0.00204514140246403,0.00635241091111503,0,0.000776771997189005,0.000798963200823816,0.314159967207967,0.101379721197679,0.00161343175146348,0.00234856825977122,3.10830557746008e-05,0.332957539835311,0.00913014024385153,0,0.000388908455863662,0.00567030390844319,0.000757723547364808,0.00060812711328404,0.00208770620995259,0.000361506382286091,0.00453297480990992
"pete40",39000,0,0.00411516434844426,1.37517321619242e-05,0.00700395625807841,0.000523699870295787,0.0023516717647472,0.0183198345581646,8.1616885272465e-05,0.0163044145022104,0.0066382145313021,0.000668765071951745,0.000544465230728884,0.000917403490315269,0.000905332467536482,0.00333196799636588,0.0029380242262237,0.0106741761734541,3.02692853155499e-05,0.00141364510747804,0,0.06587308542551,0.000700097292143566,0.00403084996665605,0.00210429238946856,0.00686197949482045,0.00517857554218571,0.000302493285512242,0.000268692239580016,0.000629933931673005,0.000565154894395219,0.000120521411029729,0.00139312381587771,0.00094884523733211,0.0016331170233595,0.001488732686979,0.000833281315053481,0.00156016468364461,0.00266069024082573,0.000524594675364817,0.0021876571509563,0.00781796321614559,0.000667941488432647,0.00468222473762246,0.0166103842991683,0.00217598514026001,0.00693614204181106,0,0.000711996664190847,0.000795736706816777,0.317733613083135,0.0878889466938445,0.00161633769863065,0.00212551389077047,3.53087812131203e-05,0.349886395722374,0.0102192416630013,0,0.000473922376299571,0.00501550878786318,0.000860659381394826,0.000629560029672368,0.00216695324209954,0.000330657436243748,0.00397674902354682
"pete41",40000,0,0.00349801937340217,0,0.00732009187691572,0.000382345158669152,0.00229445076955877,0.0165797979617477,7.41230759118505e-05,0.0152815789979062,0.00642859518758067,0.000869788487145657,0.000431506847860796,0.000815258531593288,0.000860818175123094,0.00280398855331517,0.00248690118953105,0.00976161918237009,3.94186769539653e-05,0.00113957039055404,1.16852792294087e-05,0.061539554185353,0.000628335952215689,0.00426376355565754,0.00191613329876189,0.00584634534453846,0.00400721439539175,0.000227578292948994,0.000261267618174865,0.000692778510483293,0.000495590635814331,9.22869577704479e-05,0.00140211500798317,0.000727891042516373,0.0016930161590707,0.00165876330266265,0.000593479432200392,0.0014490726905875,0.00282679483790812,0.000436443990984273,0.00235894146392275,0.00993824027114107,0.000789749938610832,0.00499398075814331,0.0171036212394378,0.00234606238364167,0.00730485757037143,0,0.000639465954500693,0.000784033644514556,0.324525601050872,0.0743316731180649,0.00168578039842249,0.00190880911621014,2.84778271905923e-05,0.364968976326746,0.0114391633840432,0,0.000579052062651178,0.00467587313803719,0.000945267140369999,0.000698461033644056,0.0022992996200392,0.000335746057297194,0.00348088210585592
"pete42",41000,0,0.00289297394031896,0,0.00769355045057649,0.000292521350256788,0.00221733521043556,0.0156700670038588,5.68058397103097e-05,0.0141690485511665,0.00650475543648345,0.00107450283214183,0.000335787726844818,0.000690780315359736,0.000823766280164419,0.00236619264731981,0.00213961812984798,0.00879656228968095,3.63361589381752e-05,0.000941081509297492,2.30285195876481e-05,0.0545784641307521,0.000676760185204172,0.00448942757035801,0.00189390202937914,0.00454310638770774,0.00323784446363492,0.000157340417338541,0.000229899579585597,0.000808389165826242,0.000375336400878019,7.9871674424674e-05,0.0013380575558735,0.000645142844240216,0.00178457939728019,0.00183982270891161,0.000401673213036062,0.00124854302105567,0.0027694791634774,0.000443905449597808,0.00239174411266043,0.0115496607454771,0.000962803949080504,0.00514849180833652,0.0170342041531406,0.00250072436791969,0.00751420561793134,0,0.000579136847679588,0.000684589362345857,0.334044645031262,0.0590178388448274,0.00175364763253703,0.00170413869567608,2.03892301490395e-05,0.381847980582056,0.0123860027950451,0,0.000689601127415251,0.00424894177985217,0.000999481741357294,0.000786746734469227,0.00237270749326573,0.000402160141815877,0.00309389625943497
"pete43",42000,0,0.00225241002070391,0,0.00769013008017011,0.000290777926511485,0.00219039315935604,0.0158125949522447,4.00548353528604e-05,0.0136370426208105,0.00696986049734542,0.00118203918150462,0.000306860562590292,0.000576982887893672,0.000863629919459694,0.00205124355289295,0.00183320753856364,0.00838622521919243,2.88817822161225e-05,0.000953054894647501,3.35804299786911e-05,0.0474131431041968,0.000757716809989887,0.0048999628327344,0.00218401765759535,0.00315264250363876,0.00310497251592748,0.000122807843740971,0.000225013304039656,0.000947763110372725,0.000286840550897501,7.47516914728402e-05,0.00131767602373772,0.000615572774541318,0.00181262068326531,0.0020686005981111,0.000388460316824978,0.00101628969994221,0.00265526053979161,0.000482980352995883,0.0021421297615393,0.0122789590930818,0.00118761282143889,0.00536281697454674,0.0166777144581588,0.00253674089169496,0.00730958486987142,0,0.000522860710714028,0.000619804971052442,0.345219622192972,0.0453476860740393,0.00180324263077868,0.00160319106219301,1.26079920452904e-05,0.39359270350502,0.01289409739881,0,0.000783435810125325,0.0039274468629009,0.000992931319317033,0.00088662371510221,0.00232615897755345,0.000500241929247327,0.00284572162032288
"pete44",43000,0,0.00180633600111797,0,0.00753690090725205,0.00033212653795022,0.00196376394963081,0.0157121197260027,2.40733709311194e-05,0.0130482373533036,0.00741252384013936,0.00121528402003675,0.000295176762479634,0.000491333145552397,0.000938388308558949,0.00168092212354838,0.00175964004516934,0.00848974675969772,4.12401591846639e-05,0.0010608957579211,4.30507399469616e-05,0.0390750736932437,0.00104978681782334,0.00534734428130308,0.00276215447192949,0.00205742405218914,0.0032005902671075,0.000109665505945159,0.000230061466608313,0.00105202632929767,0.000250462163821195,6.92325574063161e-05,0.00140176968881513,0.000595070051010504,0.00168429060197768,0.00237302382535446,0.000475995893862447,0.0008648898681752,0.00265617695532464,0.000592810579678996,0.00172601901714216,0.0125190906883991,0.00122587318121468,0.00539660508573682,0.0160641869769127,0.00236278262845357,0.00676902629113946,0,0.000460990699353486,0.000640162160631955,0.352455803251239,0.0370667119226436,0.00181561120880854,0.00173029271352307,5.24509771380039e-06,0.404692127907928,0.0131870221681544,0,0.00080263667658682,0.00400754816111727,0.00094115318830381,0.0009282026533955,0.00226738431466877,0.000572826259455056,0.00266308776335494
"pete45",44000,0,0.00181055043309839,1.41423941293887e-05,0.00722712652926609,0.000338085185311876,0.0014847978279235,0.0143396152275276,9.27141741968079e-06,0.0118830000555753,0.00768675021348054,0.00120101975697591,0.000294989932978292,0.000492852507541185,0.000972912170188095,0.0014929363669629,0.00192727189883797,0.00874668299855885,5.24567405849077e-05,0.00126434179286383,5.14836196112211e-05,0.0362838446730911,0.00175414000688273,0.00572873268983824,0.00337758796941286,0.00164029566880078,0.00335624240623835,0.000117790968095944,0.000241364377523046,0.00103548597996472,0.000246850345453341,6.85677992993034e-05,0.00146196952934063,0.000636727923470022,0.00138672571384083,0.00255254336303701,0.000582590585694526,0.000818192244307876,0.00268224137449166,0.000791517909389831,0.00131778249660005,0.0114860736922319,0.00107010531832827,0.00533660326093078,0.0146446210704838,0.00215141736480946,0.00591956939843627,0,0.000510924212743401,0.000642267868764339,0.359842823946462,0.0381140059935231,0.00175337784016499,0.0018771880879515,0,0.403694186764033,0.0130356830695479,0,0.000754035914657479,0.00445631224812609,0.000832855454202109,0.000975549582505777,0.00223036001880948,0.000554626787521638,0.00274592966921491
"pete46",45000,0,0.00200875639658145,2.90032928912788e-05,0.00716358744985159,0.000326841859974963,0.00117069492825931,0.0130627133135663,1.4224107012668e-05,0.0123939041036272,0.00788349595363467,0.00114800950899514,0.000353514188933416,0.000644244047632919,0.000936201425869793,0.0013782207388535,0.00215656815083495,0.00892570935286152,6.22638587231228e-05,0.00139229171357263,3.95233024887216e-05,0.0359305223058663,0.00272258525335989,0.00588492313666318,0.00390891290307291,0.00204108829629251,0.00376033271840678,0.000131124412674293,0.00024624223164558,0.0010227091684237,0.000267369652035618,9.5006339012542e-05,0.0015014398737767,0.000669848605434089,0.00127140257561037,0.00263597137603237,0.000671839015179549,0.000768840844071079,0.00263850694610001,0.00112797006893783,0.00092646327771173,0.00991864103809059,0.000912028127034241,0.00533415786347854,0.0135862331811862,0.0019263903412879,0.00509543667838725,0,0.000560371999551227,0.000611809349011519,0.362415688866707,0.0445370286464378,0.00156105902131278,0.00212862697154622,0,0.396915464689677,0.0123815072792785,0,0.000732887323754261,0.00487885663531292,0.000751684824537646,0.00093141044303339,0.0022063540961004,0.000503145777416485,0.00279834901225859
"pete47",46000,0,0.00231762996618686,4.36852563578127e-05,0.00730374428128738,0.000316018659522248,0.000965319095311234,0.0113569339362559,3.72615637247713e-05,0.0139422365654228,0.0081891090007641,0.00103815296364759,0.000529564619426543,0.000883504604314437,0.000889653768625786,0.00122672410928877,0.00243669380218423,0.00944382034520125,7.74985683170609e-05,0.00155484327327596,2.91092055647744e-05,0.0362613015311234,0.0037723221453942,0.00608416068063134,0.00429265802162621,0.00298561325195076,0.00431686394491568,0.000140310193084552,0.000250321897703855,0.000996987713827037,0.000304931338185467,0.000109530461752788,0.00158167959065334,0.000704189980156678,0.00125159262398796,0.00262999534963146,0.000811395105012928,0.000744645571388878,0.00264550478207849,0.00147656919439663,0.000617255317778721,0.00859023397101069,0.000767117302118628,0.00545709012158376,0.0129585314135067,0.00172644370204145,0.00447791773441902,0,0.000794530956423417,0.000587546996642612,0.36131184991615,0.0551349611887778,0.00137911152710994,0.00241460992687068,0,0.384874034752688,0.0114935473886158,0,0.000737944496221973,0.00545343788371088,0.00079373532138309,0.000832234189680855,0.00231839698927951,0.000435110731733107,0.00290228043811986
"pete48",47000,0,0.00269152810028287,5.80676859202482e-05,0.00790891995812422,0.000285144013147489,0.0008214455076041,0.00949565320777443,5.96841447212337e-05,0.0157305379948292,0.00846816245552362,0.000995318250311768,0.000812177268447547,0.00110205338963409,0.000795845631946345,0.00109449103328315,0.00268167515588405,0.00993185231481735,9.21924953919153e-05,0.00175996843871095,1.91858686847948e-05,0.0359819365498069,0.00477367809343158,0.00612589964767923,0.00451424617781428,0.00445947546465614,0.00490816084627551,0.000149573587804544,0.000258980696946193,0.000940726037693524,0.00029973928595979,0.000127616302574748,0.00161459573686772,0.000704591867034705,0.00134779231927335,0.00243258741229431,0.000941488558064909,0.00076527837620525,0.00269938905046841,0.00178162817449889,0.00040169930986708,0.00736960084734009,0.000636345381482495,0.00536785034077775,0.0130369669386805,0.00149233580648326,0.00416932318924324,0,0.00117329183028409,0.000533441068497734,0.359454880780485,0.0683549137221082,0.00126238182843629,0.00271733276473675,0,0.369810694837926,0.0102817570535861,0,0.000769252564786933,0.00598611748305806,0.000968225113171822,0.000664391088199957,0.00250684480120601,0.000340133158895276,0.00307093272378867
"pete49",48000,0,0.0031717730577979,7.29026380293654e-05,0.00850203420821957,0.000237079796148829,0.00080133429887908,0.00766630724910508,8.24391040529062e-05,0.0176707833070698,0.00854380643583151,0.000964355614602293,0.00110024556623893,0.00136779130800267,0.000665911345475367,0.00100814598871496,0.00281904811608876,0.0102444258262574,7.34727732981434e-05,0.00189163541139577,9.66703236106055e-06,0.0361294206157702,0.00539616426535766,0.00608001869694212,0.00435414834105388,0.00611889796503003,0.00550391517170246,0.000140669801973365,0.000241701457453586,0.000894674335130749,0.000274429538162844,0.000151659664474882,0.00150882394176223,0.000720823425661327,0.00156300620653592,0.00209893550465659,0.00103183025268475,0.000756277493356389,0.00261922086781034,0.00201240965499484,0.000291180654380536,0.00623839964324718,0.000614703639728188,0.00535099341257887,0.0134171710194834,0.00129076841895704,0.00409129521429438,0,0.00156586648626532,0.000410087381052057,0.361942448935657,0.0842298657162056,0.00111890541459623,0.00295945942687477,0,0.348344397327812,0.0086506334037814,0,0.000886689725260891,0.00629433125146372,0.00114405550277576,0.000511090575491445,0.00272932421453707,0.000258465313114306,0.0031696812639167
"pete50",49000,0,0.00323359862820921,6.19038999712213e-05,0.00924132362863331,0.000224908443457385,0.00102474787006407,0.00651240945321186,0.000105203181593735,0.019670348254987,0.00838414148668605,0.000913989782122355,0.00138373379050605,0.00153928787225277,0.000574135099869738,0.000904512613713818,0.00262528026415837,0.00968359162748217,5.46925220460157e-05,0.00181063166987019,1.9855211978007e-07,0.0348819245762106,0.00525894557014435,0.00603449547309947,0.00401594702617349,0.00745694168656185,0.00585287088410506,0.000126075585790885,0.000194777673997667,0.000896876303698823,0.000257229265264083,0.000175791859552264,0.00134952106881901,0.000730068445509762,0.00177782633832417,0.0018191212892413,0.00113896510248254,0.000668567934202754,0.00243466866249375,0.00215950170473789,0.000203258828175883,0.00554029577313279,0.000686183967798125,0.00528712859195559,0.0144417366348207,0.00112482160964693,0.00433959356340407,1.25273440269005e-05,0.00178018325250299,0.000276019891973766,0.370953662635752,0.0960801233070765,0.00103636824436164,0.00312924107571076,0,0.328308685257963,0.00690588173316066,0,0.00116509785474319,0.00592692952298511,0.00135129473248663,0.00035115777973675,0.00278249848595901,0.000219262639554081,0.00291929274579301
"pete51",50000,0,0.00293643555946137,4.71765439861157e-05,0.0101397456025987,0.000244390855820539,0.00115395051815089,0.00558417701789588,0.000101233099359828,0.0194098646156153,0.00842922754464836,0.000880384749115101,0.00161584175332455,0.00139924076592246,0.000534071400742934,0.000798176952440036,0.00222047270139528,0.00883930568094937,3.6199724414064e-05,0.00171067837180961,0,0.0299167596948185,0.00453282325635795,0.00572900876654665,0.00358264170080916,0.00791822824439184,0.00570661459131011,0.000131200972825053,0.000138354818491143,0.000825711988620015,0.000242202318456889,0.000158980328801638,0.00117423832537622,0.000748360428717145,0.00173921894132647,0.00159762468212924,0.001274831005062,0.000557757663776633,0.00227415193243562,0.00192256263647228,0.000170885745400431,0.00514456659653196,0.000699929497042726,0.00471858396820455,0.0157198041700756,0.0010022512238698,0.00469930991241598,3.16691017043335e-05,0.00199877702622344,0.000165639077041356,0.388681290984319,0.101635610757808,0.00103489541143784,0.00312226440023293,0,0.315430086815264,0.00533742305609305,0,0.00146637601659423,0.0053411531911533,0.00151974517430788,0.000249595428694308,0.00278462318606085,0.000209136719161763,0.00258453762663754
"pete52",51000,0,0.00255127565517639,3.24878768008866e-05,0.010713981988048,0.000270482178841891,0.00120232877063323,0.00494941625412511,7.91000607683783e-05,0.0177107365455994,0.00821091230708195,0.000928526059821758,0.00162624117644071,0.0010817091772488,0.000510878758688893,0.000713984480367258,0.00181432442991934,0.00788521674312739,1.7620043683044e-05,0.00154641877213397,0,0.024073924330555,0.00346133896078839,0.00522915484812523,0.00317799195375416,0.00757869843130464,0.00517308207549871,0.000146142903768009,0.000105166777413496,0.000768872826876308,0.000228103490410664,0.000153624311437939,0.000991726279730021,0.000767057530230267,0.00159999135137298,0.00149519861534909,0.00125019977727497,0.000443708765776998,0.00212079974161125,0.00162457553621783,0.000228653603674116,0.00480826545428519,0.000728517195019086,0.0038998668036264,0.0165584041745013,0.000918562126108238,0.00508891792254648,5.13073171407462e-05,0.00191459023103682,8.53035972093954e-05,0.414876777038057,0.103240126239133,0.0010389287324529,0.00297628274202684,0,0.304449147523689,0.0040101103000708,0,0.00176601128399366,0.00449607410742212,0.00149196414486363,0.000190820676086689,0.00255995477699021,0.000208001395864118,0.00217841384080624
"pete53",52000,0,0.00225171002587424,1.76027893994041e-05,0.0108250030098008,0.000304507312192253,0.00123243590495531,0.00444570410250902,5.68982083738435e-05,0.0156671134576447,0.00778931592525482,0.000932252927740317,0.00140740882350635,0.000774856327944175,0.000541908964270033,0.000604184815297162,0.0014279551550886,0.00703288607848518,7.71775477497256e-06,0.00126583475471225,0,0.0181548905037635,0.00231159325054885,0.00467121958286028,0.00272862849358633,0.00638736272002509,0.0045293622618159,0.000170006487650933,9.32466229888662e-05,0.000731935676258429,0.00024300735405363,0.000151134119813392,0.000869261802109142,0.00077903547233809,0.00134506614118708,0.00158065426373687,0.00114007743848204,0.000313491416128273,0.00190084090906382,0.00140930118725106,0.00041938053656892,0.00466851011881763,0.00072070526528148,0.00321291048183315,0.0164273531746354,0.000870790424760859,0.00557954780726047,7.19220131723381e-05,0.00155997909029324,2.74854437745021e-05,0.4449237110236,0.102885033583574,0.00104966590840521,0.00270490847638388,0,0.294339125033197,0.00309782359127333,0,0.00205119565261879,0.00361400541912341,0.00123566998497726,0.000185358664277874,0.00225264178715697,0.000226529126689666,0.00178033636581465
"pete54",53000,0,0.00200056735102288,2.13781585059336e-06,0.0109743532038752,0.000335492079475677,0.00123024165870478,0.00421755191544972,3.36900631223951e-05,0.0135711116235484,0.00749187174684229,0.000918474245140148,0.00111789935346473,0.000463405843251885,0.000606181247422926,0.000487212714167542,0.00112014647916866,0.0062897389994989,1.61094364480926e-05,0.000957760530304476,0,0.0127302303113487,0.00134751550956858,0.00402613953796411,0.00246908942493875,0.00503408221759569,0.00382965602748083,0.000204920837890936,0.000118911908728644,0.000641468566439184,0.000271385062279278,0.000143661891452706,0.000800751987750947,0.000799076641651554,0.00102376592026184,0.00171251849320734,0.00104806823244567,0.000260408792529668,0.00171691385828481,0.00123209603105215,0.000612763041185454,0.00454569137874232,0.000654715159627438,0.00261519648989851,0.0160942002997121,0.000824015111482295,0.00605183812938659,9.28955454805765e-05,0.0011950913333731,1.401981278833e-05,0.474905943376682,0.0999963336415482,0.00120446167167764,0.00239224902074385,0,0.285139739182654,0.0025195639113773,0,0.00220800744198403,0.00294150438877223,0.000978680621019058,0.000201586711423435,0.00188590121666508,0.000248585428812319,0.00143241030425376
"pete55",54000,0,0.00199772798849518,0,0.0110145942473332,0.000303615019289674,0.00116235155083556,0.00402252692129748,9.97332371997536e-06,0.0117726795913365,0.00723491754487374,0.000924781497171012,0.000801770800665161,0.000216058982590844,0.000611260239219873,0.000410843932449189,0.00101007987336481,0.00634661375200164,3.23333372859782e-05,0.00078170524994457,0,0.00869374643230548,0.000761569567883391,0.0032944841216588,0.00226116342167111,0.00419086431963047,0.00328647219329912,0.0002320498719031,0.000177019214855266,0.000531004477281872,0.000292085833857524,0.000142637779092589,0.000756504242126873,0.000779863943970437,0.000795213586220489,0.00181851010932457,0.000913201804475467,0.000282122132063231,0.00155002515413673,0.00110350018504619,0.000819381952863888,0.00454184924055019,0.000523399546286184,0.00213532638241018,0.0155366597555081,0.000768518426910285,0.00629753198851981,8.93220647916239e-05,0.000932653492334223,2.25420726503798e-05,0.501650972333213,0.0987977967721864,0.00144023582429891,0.00216310776605215,0,0.272626213425925,0.00219252655265859,0,0.00213977714294395,0.00259784924392527,0.000717700965740094,0.000248016246084993,0.00167041717364812,0.000267859679983576,0.0013044701597208
"pete56",55000,0,0.00236974288085303,0,0.0102850795864145,0.000276324151443377,0.00116952383921059,0.00391052553726443,0,0.0109669828639823,0.00621045331112118,0.000926630137548312,0.000496040780184355,0.000169213518110613,0.000560137126338202,0.000342271854482334,0.000998458294387249,0.00677944312089134,5.53839154838048e-05,0.000667813477442966,0,0.0072347052980812,0.000473530032749598,0.0029302631315713,0.00207073405251907,0.00371150531418237,0.00289085352031672,0.000259763236250299,0.000260144644534323,0.000468330135350754,0.000275133575469439,0.000195374087030133,0.000737564644919109,0.000755346080009919,0.000736606125773848,0.00189708814669768,0.000702566677189862,0.000339294816020796,0.00142265386075863,0.00128932584820604,0.00099079061564114,0.00469041698580566,0.000466167343699764,0.00212994241397031,0.0146569935782998,0.000698666112340527,0.00653499992460752,7.1578209460615e-05,0.000664247592579608,4.8225111511099e-05,0.52429808049823,0.100391826030723,0.00180734714847625,0.00198706982513596,0,0.255600825358048,0.00205391880983856,0,0.00196078183891986,0.00234161915612067,0.000497402243603995,0.000277605682260492,0.00143594299357834,0.000253516545148271,0.00130722838020317
"pete57",56000,0,0.00290815412099625,0,0.00940378417613378,0.000253478498285857,0.00125040065727821,0.00399922447408304,0,0.0109060232743163,0.00534228913344494,0.000907415325811881,0.00029448503935851,0.00022151232571393,0.000490329482008174,0.00029143548558784,0.000968350263310211,0.00712598969531883,8.02903282072288e-05,0.000577301041255198,0,0.00664106599605524,0.000417976904061406,0.00271740897347308,0.00184153668606691,0.00358157142159019,0.00278946340386996,0.00026056209763938,0.000315199287958255,0.00042233964620974,0.000257851008441599,0.000228176659851649,0.000691148213933981,0.000741064312552871,0.000700985315188645,0.00192461665336017,0.000595452090408812,0.000409787090444431,0.00141267616914364,0.00149774145432365,0.00101652806067622,0.00493482636993437,0.00041721219836867,0.0024103333356426,0.0142596978840972,0.000617796967542586,0.00677387910992778,5.22227089696441e-05,0.000560268348812566,7.68388681311832e-05,0.540712072795336,0.102218241130302,0.00232040184863002,0.00188184195459524,0,0.239659376240461,0.00205611587170194,0,0.00175673905394431,0.00221249894866475,0.000383462639994301,0.000306292154735933,0.00133968594381172,0.000238722879733929,0.0013278575638151
"pete58",57000,0,0.00328465580157663,0,0.00852881013054771,0.00026192214202493,0.00127404943260446,0.00413509139312464,0,0.0108043399196046,0.00460799271836447,0.000927173350215369,0.000227781293240784,0.000265955582183325,0.000362960082663448,0.000278459424309766,0.000931189729658793,0.00729976764587963,8.79546450474179e-05,0.000551764976762051,0,0.00687570792425947,0.000434932390445097,0.00266332291917474,0.00162513048154956,0.00385427655228767,0.00268540841802701,0.000253739569873888,0.000325024076975134,0.000398824411296149,0.000254481053261635,0.000241499021756427,0.000551847551208538,0.000724722453665853,0.000716090619157361,0.00198107843981088,0.000557961495185053,0.000503611826012602,0.00150833389331212,0.0016362778581031,0.00101663707084785,0.00565718010209699,0.000390659531381748,0.00278893644069796,0.0147390495548117,0.00058613258287836,0.00721603103200819,3.07132014595736e-05,0.000545398516392768,0.000108982765636003,0.549237270341838,0.100780652367829,0.00292178993662378,0.00184107626593322,0,0.231077063698867,0.00208306310003018,0,0.00153476778483177,0.00215054223989684,0.000411204345981143,0.000340004145929929,0.00138976978173155,0.000247013780652418,0.00128392130798284
